district_id,district_name,state_abbr,state_name,new_26,new_26_desc,24,24_desc,22,22_desc,20,20_desc,18,18_desc,16,16_desc
3626,NY-26,NY,New York,,,Yes,NY-26 remained the Buffalo/Niagara Falls Democratic seat and saw only limited changes in the 2024 redraw.,Yes,"NY-26 was substantially reworked for 2022. New York's 2022 map ended up court-drawn after litigation and the loss of one seat, producing major changes in several districts and a statewide renumbering/realignment. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3627,NY-27,NY,New York,,,Inactive,,Inactive,,No,,No,,No,
3701,NC-01,NC,North Carolina,,,Yes,"NC-1, long a northeastern Black-opportunity seat, was redrawn in 2023 for the 2024 election to add more Republican territory, making it notably less Democratic than the 2022 version.",Yes,NC-1 was redrawn for 2022 as North Carolina added a 14th district and reworked the statewide map. The district kept part of its prior core but took on a new configuration before being redrawn again for 2024.,Yes,North Carolina's 2020 map was a court-ordered interim redraw that reworked the district's lines after the 2016 configuration was struck down; this district kept parts of its prior core but was notably adjusted for the 2020 election.,No,,Yes,"NC-1 was redrawn in 2016 after the prior map was struck down, becoming less of a packed Black-majority district and somewhat less Democratic than the earlier version."
3702,NC-02,NC,North Carolina,,,Yes,"NC-2 stayed a Raleigh-based district, but its lines were adjusted as North Carolina's 2024 map re-sorted the Triangle and made neighboring districts more favorable to Republicans.",Yes,NC-2 was redrawn for 2022 as North Carolina added a 14th district and reworked the statewide map. The district kept part of its prior core but took on a new configuration before being redrawn again for 2024.,Yes,"NC-2 was substantially redrawn under North Carolina's court-ordered 2020 interim map, shifting away from its earlier Raleigh-to-Fayetteville-style configuration and becoming a more compact, more Democratic Triangle-area seat.",No,,Yes,"NC-2 was substantially redrawn in 2016, shedding parts of its prior eastern reach and taking on a more compact Triangle-area configuration."
3703,NC-03,NC,North Carolina,,,Yes,NC-3 remained an eastern North Carolina seat with mostly secondary changes under the 2024 redraw.,Yes,NC-3 was redrawn for 2022 as North Carolina added a 14th district and reworked the statewide map. The district kept part of its prior core but took on a new configuration before being redrawn again for 2024.,Yes,North Carolina's 2020 map was a court-ordered interim redraw that reworked the district's lines after the 2016 configuration was struck down; this district kept parts of its prior core but was notably adjusted for the 2020 election.,No,,Yes,"North Carolina's 2016 congressional map was a court-ordered redraw after the previous districts were struck down as racial gerrymanders. This district was materially reworked, though many districts retained part of their earlier core."
3704,NC-04,NC,North Carolina,,,Yes,"NC-4 stayed centered on the Durham/Orange County core of the Triangle and remained strongly Democratic, though its boundaries changed as the region was re-divided.",Yes,NC-4 was redrawn for 2022 as North Carolina added a 14th district and reworked the statewide map. The district kept part of its prior core but took on a new configuration before being redrawn again for 2024.,Yes,North Carolina's 2020 map was a court-ordered interim redraw that reworked the district's lines after the 2016 configuration was struck down; this district kept parts of its prior core but was notably adjusted for the 2020 election.,No,,Yes,"North Carolina's 2016 congressional map was a court-ordered redraw after the previous districts were struck down as racial gerrymanders. This district was materially reworked, though many districts retained part of their earlier core."
3705,NC-05,NC,North Carolina,,,Yes,"NC-5 remained a northwestern North Carolina seat, with only modest adjustments under the 2024 map.",Yes,NC-5 was redrawn for 2022 as North Carolina added a 14th district and reworked the statewide map. The district kept part of its prior core but took on a new configuration before being redrawn again for 2024.,Yes,North Carolina's 2020 map was a court-ordered interim redraw that reworked the district's lines after the 2016 configuration was struck down; this district kept parts of its prior core but was notably adjusted for the 2020 election.,No,,Yes,"North Carolina's 2016 congressional map was a court-ordered redraw after the previous districts were struck down as racial gerrymanders. This district was materially reworked, though many districts retained part of their earlier core."
3706,NC-06,NC,North Carolina,,,Yes,"NC-6 was substantially redrawn. The old Greensboro/Winston-Salem swing seat was dismantled and replaced with a much more Republican district, one of the map's clearest partisan shifts.",Yes,NC-6 was redrawn for 2022 as North Carolina added a 14th district and reworked the statewide map. The district kept part of its prior core but took on a new configuration before being redrawn again for 2024.,Yes,NC-6 changed sharply in the 2020 court-ordered redraw. The old Greensboro-centered Republican seat was reconfigured into a much more Democratic Piedmont Triad district.,No,,Yes,"North Carolina's 2016 congressional map was a court-ordered redraw after the previous districts were struck down as racial gerrymanders. This district was materially reworked, though many districts retained part of their earlier core."
3707,NC-07,NC,North Carolina,,,Yes,"NC-7 remained a southeastern North Carolina seat, though it picked up and shed territory in the ripple effects of the 2024 redraw.",Yes,NC-7 was redrawn for 2022 as North Carolina added a 14th district and reworked the statewide map. The district kept part of its prior core but took on a new configuration before being redrawn again for 2024.,Yes,North Carolina's 2020 map was a court-ordered interim redraw that reworked the district's lines after the 2016 configuration was struck down; this district kept parts of its prior core but was notably adjusted for the 2020 election.,No,,Yes,"North Carolina's 2016 congressional map was a court-ordered redraw after the previous districts were struck down as racial gerrymanders. This district was materially reworked, though many districts retained part of their earlier core."
3708,NC-08,NC,North Carolina,,,Yes,"NC-8 stayed a south-central district, but its exact boundaries shifted as Republicans reworked the Piedmont and Charlotte exurbs.",Yes,NC-8 was redrawn for 2022 as North Carolina added a 14th district and reworked the statewide map. The district kept part of its prior core but took on a new configuration before being redrawn again for 2024.,Yes,North Carolina's 2020 map was a court-ordered interim redraw that reworked the district's lines after the 2016 configuration was struck down; this district kept parts of its prior core but was notably adjusted for the 2020 election.,No,,Yes,"North Carolina's 2016 congressional map was a court-ordered redraw after the previous districts were struck down as racial gerrymanders. This district was materially reworked, though many districts retained part of their earlier core."
3709,NC-09,NC,North Carolina,,,Yes,"NC-9 remained a south-central/Charlotte-exurban Republican seat, with only secondary changes on the 2024 map.",Yes,NC-9 was redrawn for 2022 as North Carolina added a 14th district and reworked the statewide map. The district kept part of its prior core but took on a new configuration before being redrawn again for 2024.,Yes,North Carolina's 2020 map was a court-ordered interim redraw that reworked the district's lines after the 2016 configuration was struck down; this district kept parts of its prior core but was notably adjusted for the 2020 election.,No,,Yes,"North Carolina's 2016 congressional map was a court-ordered redraw after the previous districts were struck down as racial gerrymanders. This district was materially reworked, though many districts retained part of their earlier core."
3710,NC-10,NC,North Carolina,,,Yes,NC-10 remained a western Piedmont foothills seat with only modest adjustments under the 2024 redraw.,Yes,NC-10 was redrawn for 2022 as North Carolina added a 14th district and reworked the statewide map. The district kept part of its prior core but took on a new configuration before being redrawn again for 2024.,Yes,North Carolina's 2020 map was a court-ordered interim redraw that reworked the district's lines after the 2016 configuration was struck down; this district kept parts of its prior core but was notably adjusted for the 2020 election.,No,,Yes,"North Carolina's 2016 congressional map was a court-ordered redraw after the previous districts were struck down as racial gerrymanders. This district was materially reworked, though many districts retained part of their earlier core."
3711,NC-11,NC,North Carolina,,,Yes,"NC-11 stayed centered on western North Carolina and Appalachia, with little substantive change in 2024.",Yes,NC-11 was redrawn for 2022 as North Carolina added a 14th district and reworked the statewide map. The district kept part of its prior core but took on a new configuration before being redrawn again for 2024.,Yes,North Carolina's 2020 map was a court-ordered interim redraw that reworked the district's lines after the 2016 configuration was struck down; this district kept parts of its prior core but was notably adjusted for the 2020 election.,No,,Yes,"North Carolina's 2016 congressional map was a court-ordered redraw after the previous districts were struck down as racial gerrymanders. This district was materially reworked, though many districts retained part of their earlier core."
3712,NC-12,NC,North Carolina,,,Yes,"NC-12 remained a Charlotte-based Democratic district, though the legislature repacked Democratic voters and changed its exact shape in the 2024 redraw.",Yes,NC-12 was redrawn for 2022 as North Carolina added a 14th district and reworked the statewide map. The district kept part of its prior core but took on a new configuration before being redrawn again for 2024.,Yes,North Carolina's 2020 map was a court-ordered interim redraw that reworked the district's lines after the 2016 configuration was struck down; this district kept parts of its prior core but was notably adjusted for the 2020 election.,No,,Yes,"NC-12, previously the state's famous I-85 corridor district, was completely reworked in the 2016 court-ordered redraw into a more compact Charlotte-based seat."
3713,NC-13,NC,North Carolina,,,Yes,NC-13 was heavily reworked for 2024. The district shifted away from its recent swing-seat configuration and became substantially more Republican under the new map.,Yes,NC-13 was redrawn for 2022 as North Carolina added a 14th district and reworked the statewide map. The district kept part of its prior core but took on a new configuration before being redrawn again for 2024.,Yes,"NC-13 was one of the districts most visibly changed in North Carolina's court-ordered 2020 redraw, with a new configuration that made it less of the oddly shaped 2016-era district and more of a competitive suburban/exurban seat.",No,,Yes,"NC-13 was significantly reconfigured in North Carolina's 2016 redraw, shifting away from the old Raleigh-anchored layout and taking on a more suburban/exurban identity."
3714,NC-14,NC,North Carolina,,,Yes,NC-14 remained anchored in the Charlotte area but was redrawn to become more favorable to Republicans than the 2022 version.,Yes,"NC-14 was created for 2022 after North Carolina gained a seat. It was drawn in the Charlotte area as a competitive-to-Democratic-leaning district, though it was later redrawn again for 2024.",Inactive,,Inactive,,Inactive,
3801,ND-01,ND,North Dakota,,,No,,No,,No,,No,,No,
3901,OH-01,OH,Ohio,,,No,,Yes,"OH-1 was substantially reworked for 2022. Ohio's 2022 map followed repeated litigation and the loss of one seat, forcing notable changes in several districts even though the overall partisan tilt remained Republican-friendly. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3902,OH-02,OH,Ohio,,,No,,Yes,"OH-2 was substantially reworked for 2022. Ohio's 2022 map followed repeated litigation and the loss of one seat, forcing notable changes in several districts even though the overall partisan tilt remained Republican-friendly. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3903,OH-03,OH,Ohio,,,No,,Yes,"OH-3 was substantially reworked for 2022. Ohio's 2022 map followed repeated litigation and the loss of one seat, forcing notable changes in several districts even though the overall partisan tilt remained Republican-friendly. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3904,OH-04,OH,Ohio,,,No,,Yes,"OH-4 was substantially reworked for 2022. Ohio's 2022 map followed repeated litigation and the loss of one seat, forcing notable changes in several districts even though the overall partisan tilt remained Republican-friendly. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3905,OH-05,OH,Ohio,,,No,,Yes,"OH-5 was substantially reworked for 2022. Ohio's 2022 map followed repeated litigation and the loss of one seat, forcing notable changes in several districts even though the overall partisan tilt remained Republican-friendly. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3906,OH-06,OH,Ohio,,,No,,Yes,"OH-6 was substantially reworked for 2022. Ohio's 2022 map followed repeated litigation and the loss of one seat, forcing notable changes in several districts even though the overall partisan tilt remained Republican-friendly. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3907,OH-07,OH,Ohio,,,No,,Yes,"OH-7 was substantially reworked for 2022. Ohio's 2022 map followed repeated litigation and the loss of one seat, forcing notable changes in several districts even though the overall partisan tilt remained Republican-friendly. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3908,OH-08,OH,Ohio,,,No,,Yes,"OH-8 was substantially reworked for 2022. Ohio's 2022 map followed repeated litigation and the loss of one seat, forcing notable changes in several districts even though the overall partisan tilt remained Republican-friendly. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3909,OH-09,OH,Ohio,,,No,,Yes,"OH-9 was substantially reworked for 2022. Ohio's 2022 map followed repeated litigation and the loss of one seat, forcing notable changes in several districts even though the overall partisan tilt remained Republican-friendly. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3910,OH-10,OH,Ohio,,,No,,Yes,"OH-10 was substantially reworked for 2022. Ohio's 2022 map followed repeated litigation and the loss of one seat, forcing notable changes in several districts even though the overall partisan tilt remained Republican-friendly. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3911,OH-11,OH,Ohio,,,No,,Yes,"OH-11 was substantially reworked for 2022. Ohio's 2022 map followed repeated litigation and the loss of one seat, forcing notable changes in several districts even though the overall partisan tilt remained Republican-friendly. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3912,OH-12,OH,Ohio,,,No,,Yes,"OH-12 was substantially reworked for 2022. Ohio's 2022 map followed repeated litigation and the loss of one seat, forcing notable changes in several districts even though the overall partisan tilt remained Republican-friendly. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3913,OH-13,OH,Ohio,,,No,,Yes,"OH-13 was substantially reworked for 2022. Ohio's 2022 map followed repeated litigation and the loss of one seat, forcing notable changes in several districts even though the overall partisan tilt remained Republican-friendly. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3914,OH-14,OH,Ohio,,,No,,Yes,"OH-14 was substantially reworked for 2022. Ohio's 2022 map followed repeated litigation and the loss of one seat, forcing notable changes in several districts even though the overall partisan tilt remained Republican-friendly. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3915,OH-15,OH,Ohio,,,No,,Yes,"OH-15 was substantially reworked for 2022. Ohio's 2022 map followed repeated litigation and the loss of one seat, forcing notable changes in several districts even though the overall partisan tilt remained Republican-friendly. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,No,,No,
3916,OH-16,OH,Ohio,,,Inactive,,Inactive,,No,,No,,No,
4001,OK-01,OK,Oklahoma,,,No,,Yes,"OK-1 was redrawn for 2022. Oklahoma's 2022 map kept the five-district structure largely intact, with the biggest changes in and around Oklahoma City. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
4002,OK-02,OK,Oklahoma,,,No,,Yes,"OK-2 was redrawn for 2022. Oklahoma's 2022 map kept the five-district structure largely intact, with the biggest changes in and around Oklahoma City. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
4003,OK-03,OK,Oklahoma,,,No,,Yes,"OK-3 was redrawn for 2022. Oklahoma's 2022 map kept the five-district structure largely intact, with the biggest changes in and around Oklahoma City. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
4004,OK-04,OK,Oklahoma,,,No,,Yes,"OK-4 was redrawn for 2022. Oklahoma's 2022 map kept the five-district structure largely intact, with the biggest changes in and around Oklahoma City. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
4005,OK-05,OK,Oklahoma,,,No,,Yes,"OK-5 was redrawn for 2022. Oklahoma's 2022 map kept the five-district structure largely intact, with the biggest changes in and around Oklahoma City. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
4101,OR-01,OR,Oregon,,,No,,Yes,"OR-1 was redrawn for 2022 as Oregon added a sixth district, with lines adjusted to accommodate the new Willamette Valley seat while retaining part of this district's prior core.",No,,No,,No,
4102,OR-02,OR,Oregon,,,No,,Yes,"OR-2 was redrawn for 2022 as Oregon added a sixth district, with lines adjusted to accommodate the new Willamette Valley seat while retaining part of this district's prior core.",No,,No,,No,
4103,OR-03,OR,Oregon,,,No,,Yes,"OR-3 was redrawn for 2022 as Oregon added a sixth district, with lines adjusted to accommodate the new Willamette Valley seat while retaining part of this district's prior core.",No,,No,,No,
4104,OR-04,OR,Oregon,,,No,,Yes,"OR-4 was redrawn for 2022 as Oregon added a sixth district, with lines adjusted to accommodate the new Willamette Valley seat while retaining part of this district's prior core.",No,,No,,No,
4105,OR-05,OR,Oregon,,,No,,Yes,"OR-5 was redrawn for 2022 as Oregon added a sixth district, with lines adjusted to accommodate the new Willamette Valley seat while retaining part of this district's prior core.",No,,No,,No,
4106,OR-06,OR,Oregon,,,No,,Yes,"OR-6 was created for 2022 after Oregon gained a seat. It was drawn in the Willamette Valley and southern Portland suburbs, carving new territory out of several older districts and creating a competitive new seat.",Inactive,,Inactive,,Inactive,
4201,PA-01,PA,Pennsylvania,,,No,,Yes,"PA-1 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"PA-1 was re-created as a Bucks County–based seat under Pennsylvania's 2018 court-drawn map, replacing the old Philadelphia-based version of the 1st and giving the district a very different geographic and political identity.",No,
4202,PA-02,PA,Pennsylvania,,,No,,Yes,"PA-2 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"PA-2 became a heavily Democratic Philadelphia-based district under Pennsylvania's 2018 court-drawn map, taking over territory that had previously been divided differently under the struck-down plan.",No,
4203,PA-03,PA,Pennsylvania,,,No,,Yes,"PA-3 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"Pennsylvania's 2018 map was imposed by the state Supreme Court after it struck down the old congressional plan. This district was effectively rebuilt under the new court-drawn map, with boundaries and numbering reset compared with the pre-2018 configuration.",No,
4204,PA-04,PA,Pennsylvania,,,No,,Yes,"PA-4 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"Pennsylvania's 2018 map was imposed by the state Supreme Court after it struck down the old congressional plan. This district was effectively rebuilt under the new court-drawn map, with boundaries and numbering reset compared with the pre-2018 configuration.",No,
4205,PA-05,PA,Pennsylvania,,,No,,Yes,"PA-5 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"PA-5 was transformed by the 2018 court map into a Delaware County/Philadelphia-suburban seat, bearing little resemblance to the old south-central Pennsylvania 5th district.",No,
4206,PA-06,PA,Pennsylvania,,,No,,Yes,"PA-6 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"PA-6 was redrawn into a Chester County–centered suburban Philadelphia seat under the 2018 court map, replacing the very different pre-2018 configuration.",No,
4207,PA-07,PA,Pennsylvania,,,No,,Yes,"PA-7 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"PA-7 became the new Lehigh Valley–centered district under Pennsylvania's 2018 court map, one of the clearest examples of the state's renumbering and geographic reset.",No,
4208,PA-08,PA,Pennsylvania,,,No,,Yes,"PA-8 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"PA-8 was remade as a northeastern Pennsylvania seat under the 2018 court map, very different from the old suburban-Philadelphia 8th district.",No,
4209,PA-09,PA,Pennsylvania,,,No,,Yes,"PA-9 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"Pennsylvania's 2018 map was imposed by the state Supreme Court after it struck down the old congressional plan. This district was effectively rebuilt under the new court-drawn map, with boundaries and numbering reset compared with the pre-2018 configuration.",No,
4210,PA-10,PA,Pennsylvania,,,No,,Yes,"PA-10 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"PA-10 was recast as a Harrisburg/York-centered seat under the 2018 court-drawn map, replacing the very different pre-2018 northeastern Pennsylvania 10th district.",No,
4211,PA-11,PA,Pennsylvania,,,No,,Yes,"PA-11 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"PA-11 became a south-central Pennsylvania/Lancaster-York district under the 2018 court map, very different from the old southwestern Pennsylvania 11th.",No,
4212,PA-12,PA,Pennsylvania,,,No,,Yes,"PA-12 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"PA-12 was turned into a western Pennsylvania seat under the 2018 court map, replacing the old central Pennsylvania 12th district.",No,
4213,PA-13,PA,Pennsylvania,,,No,,Yes,"PA-13 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"Pennsylvania's 2018 map was imposed by the state Supreme Court after it struck down the old congressional plan. This district was effectively rebuilt under the new court-drawn map, with boundaries and numbering reset compared with the pre-2018 configuration.",No,
4214,PA-14,PA,Pennsylvania,,,No,,Yes,"PA-14 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"PA-14 became a heavily Republican southwest Pennsylvania district under the 2018 court map, distinct from the old Pittsburgh-based 14th.",No,
4215,PA-15,PA,Pennsylvania,,,No,,Yes,"PA-15 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"Pennsylvania's 2018 map was imposed by the state Supreme Court after it struck down the old congressional plan. This district was effectively rebuilt under the new court-drawn map, with boundaries and numbering reset compared with the pre-2018 configuration.",No,
4216,PA-16,PA,Pennsylvania,,,No,,Yes,"PA-16 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"Pennsylvania's 2018 map was imposed by the state Supreme Court after it struck down the old congressional plan. This district was effectively rebuilt under the new court-drawn map, with boundaries and numbering reset compared with the pre-2018 configuration.",No,
4217,PA-17,PA,Pennsylvania,,,No,,Yes,"PA-17 was substantially reworked for 2022. Pennsylvania's 2022 map followed the state's loss of a seat after 2020, but compared with the 2018 court map it generally kept the broad regional logic while shifting lines for population balance. The district number continued, but its actual geographic and political identity changed more than a routine line tweak.",No,,Yes,"PA-17 was recast as a western Pennsylvania suburban seat under the 2018 court-drawn map, replacing the old east-central 17th district.",No,
4218,PA-18,PA,Pennsylvania,,,Inactive,,Inactive,,No,,No,,No,
4401,RI-01,RI,Rhode Island,,,No,,Yes,"RI-1 was redrawn for 2022. Rhode Island's 2022 map made only modest changes while preserving the state's two-district arrangement. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
4402,RI-02,RI,Rhode Island,,,No,,Yes,"RI-2 was redrawn for 2022. Rhode Island's 2022 map made only modest changes while preserving the state's two-district arrangement. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
4501,SC-01,SC,South Carolina,,,No,,Yes,"SC-1 was redrawn for 2022. South Carolina's 2022 map kept the seven-district structure but drew legal scrutiny, especially around the Charleston-based 1st district. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
4502,SC-02,SC,South Carolina,,,No,,Yes,"SC-2 was redrawn for 2022. South Carolina's 2022 map kept the seven-district structure but drew legal scrutiny, especially around the Charleston-based 1st district. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
4503,SC-03,SC,South Carolina,,,No,,Yes,"SC-3 was redrawn for 2022. South Carolina's 2022 map kept the seven-district structure but drew legal scrutiny, especially around the Charleston-based 1st district. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
4504,SC-04,SC,South Carolina,,,No,,Yes,"SC-4 was redrawn for 2022. South Carolina's 2022 map kept the seven-district structure but drew legal scrutiny, especially around the Charleston-based 1st district. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
4505,SC-05,SC,South Carolina,,,No,,Yes,"SC-5 was redrawn for 2022. South Carolina's 2022 map kept the seven-district structure but drew legal scrutiny, especially around the Charleston-based 1st district. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
4506,SC-06,SC,South Carolina,,,No,,Yes,"SC-6 was redrawn for 2022. South Carolina's 2022 map kept the seven-district structure but drew legal scrutiny, especially around the Charleston-based 1st district. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
4507,SC-07,SC,South Carolina,,,No,,Yes,"SC-7 was redrawn for 2022. South Carolina's 2022 map kept the seven-district structure but drew legal scrutiny, especially around the Charleston-based 1st district. In most cases the district remained recognizable, but its boundaries were adjusted to equalize population and fit the new statewide plan.",No,,No,,No,
4601,SD-01,SD,South Dakota,,,No,,No,,No,,No,,No,
4701,TN-01,TN,Tennessee,,,No,,Yes,"TN-1 was materially redrawn for 2022. Tennessee's 2022 map notably split Nashville and reworked several middle Tennessee districts in a plan more favorable to Republicans. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
4702,TN-02,TN,Tennessee,,,No,,Yes,"TN-2 was materially redrawn for 2022. Tennessee's 2022 map notably split Nashville and reworked several middle Tennessee districts in a plan more favorable to Republicans. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
4703,TN-03,TN,Tennessee,,,No,,Yes,"TN-3 was materially redrawn for 2022. Tennessee's 2022 map notably split Nashville and reworked several middle Tennessee districts in a plan more favorable to Republicans. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
4704,TN-04,TN,Tennessee,,,No,,Yes,"TN-4 was materially redrawn for 2022. Tennessee's 2022 map notably split Nashville and reworked several middle Tennessee districts in a plan more favorable to Republicans. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
4705,TN-05,TN,Tennessee,,,No,,Yes,"TN-5 was materially redrawn for 2022. Tennessee's 2022 map notably split Nashville and reworked several middle Tennessee districts in a plan more favorable to Republicans. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
4706,TN-06,TN,Tennessee,,,No,,Yes,"TN-6 was materially redrawn for 2022. Tennessee's 2022 map notably split Nashville and reworked several middle Tennessee districts in a plan more favorable to Republicans. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
4707,TN-07,TN,Tennessee,,,No,,Yes,"TN-7 was materially redrawn for 2022. Tennessee's 2022 map notably split Nashville and reworked several middle Tennessee districts in a plan more favorable to Republicans. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
4708,TN-08,TN,Tennessee,,,No,,Yes,"TN-8 was materially redrawn for 2022. Tennessee's 2022 map notably split Nashville and reworked several middle Tennessee districts in a plan more favorable to Republicans. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
4709,TN-09,TN,Tennessee,,,No,,Yes,"TN-9 was materially redrawn for 2022. Tennessee's 2022 map notably split Nashville and reworked several middle Tennessee districts in a plan more favorable to Republicans. It retained some of its previous core, but the new map changed the district's composition in noticeable ways.",No,,No,,No,
